ID,reviews,date,nps_score,clinic,city,state,polarity_score,label,nps_label,timestamp
a2p1U000000RpmUQAS,not sure if dr  john reiskytl is the right fit ,29-11-2017,8,Sheboygan Falls Plankview Office,Sheboygan Falls,WI,0.0,Neutral,Passive,1511893800.0
a2p1U000000RoVeQAK,great medical care ,17-05-2019,8,Aurora Cornerstar Plaza Clinic,Aurora,CO,0.0,Positive,Passive,1558031400.0
a2p1U000000Rsi0QAC,ease of appointments  friendliness of staff and doctor ,11-12-2015,7,Denver 15th Street Clinic,Denver,CO,0.0,Neutral,Passive,1449772200.0
a2p1U000000RskCQAS,everyone is friendly and the drs are caring ,15-01-2016,8,Louisville Humana East Health Center,Louisville,KY,0.8985,Positive,Passive,1452796200.0
a2p1U000000RtHIQA0,it is convenient and easy to schedule an appointment ,09-02-2017,7,Mt. Pleasant Patriots Plaza Clinic,Mount Pleasant,SC,0.296,Positive,Passive,1486578600.0
a2p1U000000RsWaQAK,i got right in and got personal attention ,16-07-2015,8,Mt. Pleasant Patriots Plaza Clinic,Mount Pleasant,SC,0.4404,Positive,Passive,1436985000.0
a2p3g000000pW6PAAU,paladina is not available in the area i live in ,10-11-2020,5,New Berlin Health Center,New Berlin,WI,0.8658,Positive,Detractor,1604946600.0
a2p1U000000l8F2QAI,worst experience ever  nurse and dr  lied to my face then to my wife  said she would tie my wife down to draw blood  head person in charge didnt care that her workers lied to us  she didnt nothing about it,24-10-2019,0,Seven Hills Lombardo Center Clinic,Seven Hills,OH,-0.7355,Extreme,Detractor,1571855400.0
a2p1U000000RswFQAS,no full time doctor,25-03-2016,5,Pueblo West Generations Primary Care,Pueblo West,CO,0.4404,Positive,Detractor,1458844200.0
a2p1U000000RqRrQAK,it is easy to set an appointment and i think the doctor is thorough in his assessments ,29-08-2014,8,Arvada City of Arvada Clinic,Arvada,CO,0.7351,Positive,Passive,1409250600.0
a2p3g000000L0SIAA0,everyone was super nice and they didn t even mention anything to me about being    minutes late haha ,30-05-2020,7,Mentor Great Lakes Plaza Clinic,Mentor,OH,0.033,Positive,Passive,1590777000.0
a2p1U000000Rq6TQAS,dr  davidson will take all the time needed to talk with you to find out what is wrong then put a plan together to correct it  never had a doctor spend this much time with a patient  usually appointments with other doctors are no more than    to    min  in and out as fast as they can and they will only address one issue per visit  dr  davidson addressees every concern and no co pay ,15-02-2019,8,Pueblo West Generations Primary Care,Pueblo West,CO,0.296,Positive,Passive,1550169000.0
a2p1U000000RpkUQAS,only went there for wellness check,07-11-2017,5,Mentor Great Lakes Plaza Clinic,Mentor,OH,0.0,Neutral,Detractor,1509993000.0
a2p3g000000q4aeAAA,good healthcare that is convenient and comfortable,12-01-2021,5,Mt. Pleasant Patriots Plaza Clinic,Mount Pleasant,SC,0.3612,Positive,Detractor,1610389800.0
a2p1U000000Rq9WQAS,it feels like it s a starting point for new doctors   i m not confident in their treatments ,26-02-2019,5,Arvada City of Arvada Clinic,Arvada,CO,0.8621,Positive,Detractor,1551119400.0
a2p1U000000RqGiQAK,convenience and no cost,15-04-2016,7,Arvada City of Arvada Clinic,Arvada,CO,0.4404,Positive,Passive,1460658600.0
a2p1U000000RpLwQAK,previous visits with my children ,05-08-2019,8,Grand Junction Trailhead Clinic,Grand Junction,CO,0.9477,Positive,Passive,1564943400.0
a2p3g000000qC3TAAU,i like the atmosphere and attitude of physician,23-01-2021,7,SSM Health DirectCare Chesterfield,Chesterfield,MO,0.296,Positive,Passive,1611340200.0
a2p1U000000RvE1QAK,not a    because i have only had one visit but i was very pleased with the care and concern taken and given in that one appt ,27-09-2019,8,Arvada City of Arvada Clinic,Arvada,CO,0.4939,Positive,Passive,1569522600.0
a2p3g000000pui8AAA,easy appointment with my doctor ,21-12-2020,6,Arvada City of Arvada Clinic,Arvada,CO,0.0772,Positive,Detractor,1608489000.0
a2p3g000000ptWaAAI,dr  hathaway  kim and oneisha and rochelle are all helpful and kind  rochelle always said     you can always call us  we are here for you   dr  hathaway will do her best to take care of you  she is a good listener ,17-12-2020,8,Akron-White Pond Drive Clinic,Akron,OH,0.4019,Positive,Passive,1608143400.0
a2p3g000000qA8RAAU,all in all it was ok,20-01-2021,6,New Berlin Health Center,New Berlin,WI,0.4404,Positive,Detractor,1611081000.0
a2p1U000000RohBQAS,knowledgeable staff  thorough and caring,18-12-2018,8,Seven Hills Lombardo Center Clinic,Seven Hills,OH,0.899,Positive,Passive,1545071400.0
a2p3g000000q5TyAAI,i feel like my doctor doesn t really listen to what i say   i am struggling to get on the right medication and i just get referred to a therapist when i have already seen several in my past ,13-01-2021,5,Lakewood Belmar Medical Building Clinic,Lakewood,CO,0.7269,Positive,Detractor,1610476200.0
a2p1U000000Rsz0QAC,this was my first visit  dr  ritter seems to be wonderful  the  downside of it the office is just a little far to drive to ,22-09-2016,8,Sussex Beer Capitol Clinic,Sussex,WI,0.2023,Positive,Passive,1474482600.0
a2p1U000000RsoYQAS,because it is convenient and doctors know by name and truly know you and the family ,04-02-2016,8,Tacoma Health Center,Tacoma,WA,0.2057,Positive,Passive,1454524200.0
a2p1U000000Rq2LQAS,i ve been coming here for years and i love the place  the problem lies in the new receptionist  chris was awesome  sarah was great and greets me with a smile  the new person is texting on her phone all day  she doesn t greet me nicely  i fact  i feel like i m the one inconveniencing her by being there  i once stood at the front of the desk for a minute or two while she texted someone  only when i made some noise did she notice me  i love the rest of the staff but this lady needs training ,22-03-2018,8,Louisville Humana East Health Center,Louisville,KY,0.0,Positive,Passive,1521657000.0
a2p1U000000RqGFQA0,caring and thorough physicians  easy to make appointments,29-03-2019,8,Aurora Cornerstar Plaza Clinic,Aurora,CO,0.7269,Positive,Passive,1553797800.0
a2p1U000000RpsCQAS,most recent visit a doctor that is no longer with paladina had in my records that i had foot surgery  hopefully this is an isolated incident as that information is not accurate ,04-02-2018,7,West Bend Village Green Way Clinic,West Bend,WI,0.4404,Positive,Passive,1517682600.0
a2p1U000000RtDDQA0,the lady working the front desk was not friendly at all    she had dark hair    she talked but did not look at me the entire time   she was not that busy ,17-01-2017,8,Louisville Humana East Health Center,Louisville,KY,0.7397,Positive,Passive,1484591400.0
a2p1U000000Rq8QQAS, ,22-02-2019,5,Sheboygan Falls Plankview Office,Sheboygan Falls,WI,0.7755,Positive,Detractor,1550773800.0
a2p1U000000RspUQAS,doctors and staff are friendly and it is easy to schedule an appt ,25-02-2016,8,Denver 15th Street Clinic,Denver,CO,0.4939,Positive,Passive,1456338600.0
a2p1U000000Rpb5QAC,my annual check up is always great  but when i am sick  it is next to impossible to get in to see someone ,31-08-2017,7,Louisville Humana East Health Center,Louisville,KY,0.4019,Positive,Passive,1504117800.0
a2p1U000000RsrLQAS,she and her office staff were very friendly and responsive,25-02-2016,8,Aurora Cornerstar Plaza Clinic,Aurora,CO,0.3612,Positive,Passive,1456338600.0
a2p1U000000RqXMQA0,the staff is very welcoming and courteous ,03-07-2014,7,Denver 15th Street Clinic,Denver,CO,0.8625,Positive,Passive,1404325800.0
a2p1U000000RsZdQAK,made an appointment   hour before seeing doctor  friendly staff  thorough examination ,03-09-2014,8,Boulder Goose Creek Clinic,Boulder,CO,0.7654,Positive,Passive,1409682600.0
a2p3g000000oeWpAAI,not something i do ,27-08-2020,4,Sheboygan Falls Plankview Office,Sheboygan Falls,WI,0.7964,Positive,Detractor,1598466600.0
a2p1U000000Row3QAC,my appointment was scheduled at   am and i received an email confirmation with that time on it   when i arrived to my apt at      am i was told my apt was at   and would not be able to be seen   after my pleading they did see me   i did return to my office and reviewed the email confirmation again  and it clearly states my apt was at   am ,05-09-2018,4,Louisville Humana East Health Center,Louisville,KY,-0.5563,Negative,Detractor,1536085800.0
a2p1U000000RonwQAC,convenient to office and quick,21-01-2019,7,Denver 15th Street Clinic,Denver,CO,0.722,Positive,Passive,1548009000.0
a2p1U000000Rsk1QAC,i like the concept  and i ve already talked with several people ,10-12-2015,8,Denver 15th Street Clinic,Denver,CO,0.4404,Positive,Passive,1449685800.0
a2p3g000000oReoAAE,the process of scheduling and the online portal were fine   the nb office does not have many physicians to choose from   my appt  was for the biometric and get established as a patient   the biometric was not as thorough as it has been in the past   the other portion of the visit was very detailed about family history and my history and she checked my heart  that is it   i was not asked about concerns i had of my health or well being   i feel like the visit could have addressed concerns i had  the visit was too in depth with history rather than current health ,07-08-2020,7,Waukesha Stone Ridge Clinic,Waukesha,WI,0.5106,Positive,Passive,1596738600.0
a2p3g000000oRluAAE,i m too new to do a    but so far so good,29-07-2020,8,Aurora Cornerstar Plaza Clinic,Aurora,CO,0.25,Positive,Passive,1595961000.0
a2p1U000000RsSLQA0,the office i went to was new and i didn t feel super confident of either the receptionist nurse or doctor ,28-09-2015,6,Denver 15th Street Clinic,Denver,CO,-0.5859,Negative,Detractor,1443378600.0
a2p1U000000Rt5RQAS,let me see doctor as a walk in   was really sick and needed to be seen,03-11-2016,8,Louisville Humana East Health Center,Louisville,KY,0.4927,Positive,Passive,1478111400.0
a2p1U000000RptoQAC,i like that it is next door and so easy to get in   i also like dr  mccay and the time he took with me to talk about my problem ,23-01-2018,7,Louisville Humana East Health Center,Louisville,KY,0.7003,Positive,Passive,1516645800.0
a2p3g000000oeVHAAY,fast good service,02-09-2020,7,Mayville Metalcraft Clinic,Mayville,WI,0.8481,Positive,Passive,1598985000.0
a2p1U000000RpKPQA0,the ease of scheduling  and i was impressed with  the way dr  fury was available  direct and able to respond and explain things in a direct yet validating appriach ,29-07-2019,7,New Berlin Health Center,New Berlin,WI,0.0,Positive,Passive,1564338600.0
a2p1U000000RoPOQA0,there are no office visit copays  prescriptions are reasonably priced  and friendly staff ,10-04-2019,8,Pueblo Fortino Boulevard Health Center,Pueblo,CO,0.9395,Positive,Passive,1554834600.0
a2p4w000002O3ohAAC,they need to organize the annual physical for a one day program to avoid members from losing multiple days of work ,11-12-2021,5,Activate by Everside Springfield Clinic,Springfield,IL,0.2609,Positive,Detractor,1639161000.0
a2p1U000000RsVCQA0,service was very good,15-08-2014,5,Mt. Pleasant Patriots Plaza Clinic,Mount Pleasant,SC,0.6597,Positive,Detractor,1408041000.0
a2p1U000000RpwsQAC,good experience in the clinic   easy check in process ,08-02-2018,8,Denver 15th Street Clinic,Denver,CO,0.3612,Positive,Passive,1518028200.0
a2p1U000000RpG2QAK,i love how easy it is to get in to see the doctor the same day for appointments and responses to questions as well as picking up my medications while there so i don t have to make a trip to the pharmacy and wait for prescriptions to be filled ,07-07-2019,7,Boulder Goose Creek Clinic,Boulder,CO,0.4404,Positive,Passive,1562437800.0
a2p1U000000RqDrQAK,fast same day appointments   dr  malfese always takes time to listen to me ,19-03-2019,8,Boulder Goose Creek Clinic,Boulder,CO,0.4404,Positive,Passive,1552933800.0
a2p3g000000KysAAAS,i have really liked every interaction that i have had with paladina  however some of the things that were promised in the information meetings were not really true  we were told that there would be no charge for labs and that you would get your prescriptions filled for free   there are only certain labs that are free and i got charged for the other labs   i had labs drawn earlier in the year with the same insurance through lab core directly and it cost me nothing  so paladina actually cost me more  i asked about the prescriptions and was told that they have some medications but they only give out a starter dose on new prescriptions they order  we were told in the meetings that we would not need referrals to other specialties because the physicians at paladina can do those consults themselves  that is not true   i experienced a delay in care caused by them not having access to the ssm ehr   if this is the ssm direct care provider they should have access to the ehr and get notifications of results   chest xray done on a thursday at ssm   ready the same day   i had to call paladina because i had not heard anything on monday and they had to call ssm   seems that there should have been better follow through on this ,21-01-2020,8,SSM Health DirectCare Chesterfield,Chesterfield,MO,0.8883,Positive,Passive,1579545000.0
a2p4w000002K1bnAAC,everyone is very nice  but sometimes things seem a little rushed ,13-05-2021,7,Colorado Springs Wall Street Clinic,Colorado Springs,CO,0.0,Positive,Passive,1620844200.0
a2p4w000002JxSrAAK,i ve had easy  satisfactory experiences ,07-05-2021,8,Seven Hills Lombardo Center Clinic,Seven Hills,OH,0.8481,Positive,Passive,1620325800.0
a2p4w000002Jq4TAAS,ease of making appointments and seeing the doctor ,28-04-2021,8,Boulder Goose Creek Clinic,Boulder,CO,0.6213,Positive,Passive,1619548200.0
a2p4w000002KGJ0AAO,good expirience,09-06-2021,8,Akron-White Pond Drive Clinic,Akron,OH,0.4569,Positive,Passive,1623177000.0
a2p4w000002K1cRAAS,the appointment process through the appointment is always smooth and easy for myself and my family ,13-05-2021,8,Arvada City of Arvada Clinic,Arvada,CO,0.7906,Positive,Passive,1620844200.0
a2p4w000002K4ONAA0,my family has received good care and really great customer service ,18-05-2021,8,Monroe Campus Park Clinic,Monroe,NC,0.4939,Positive,Passive,1621276200.0
a2p4w000002NyBQAA0,to my coworkers,03-08-2021,7,Colorado Springs Wall Street Clinic,Colorado Springs,CO,0.296,Positive,Passive,1627929000.0
a2p4w000002NzRPAA0,great customer service and great doctor,14-09-2021,8,Lakewood Belmar Medical Building Clinic,Lakewood,CO,0.2732,Positive,Passive,1631557800.0
a2p4w000002NzloAAC,you are new to us  so far so good ,22-09-2021,8,Davenport Clinic,Davenport,IA,0.926,Positive,Passive,1632249000.0
a2p4w000002NyldAAC,dr  song nichols is fantastic but the scheduling system is very problematic ,25-08-2021,8,Denver 15th Street Clinic,Denver,CO,0.0,Positive,Passive,1629829800.0
a2p4w000002NylOAAS,because of your bad bad  website access portal,25-08-2021,3,DTC Centrum Healthcare Center Clinic,Greenwood Village,CO,0.6908,Positive,Detractor,1629829800.0
a2p4w000002Nyz1AAC,the staff got me in at a last minutes notice and they were all beyond friendly ,01-09-2021,8,Littleton Highline Professional Center Clinic,Littleton,CO,0.0,Positive,Passive,1630434600.0
a2p4w000002Nzb5AAC,office staff has no knowledge about basic insurance questions or claims   specially when having double medical coverage ,17-09-2021,7,Altais Salinas North Main Street,Salinas,CA,0.5413,Positive,Passive,1631817000.0
a2p4w000002Nyo3AAC,told the doc i had a sinus infection   he said probably covid       then recommended the worst version of the vaccine   and finally requested antibiotics   order was never placed   and when it was fixed   wasn t even sent to the right pharmacy   seriously     that s my review   do better    this is the clinic at beer capitol ,26-08-2021,2,New Berlin Health Center,New Berlin,WI,0.0,Extreme,Detractor,1629916200.0
